text,intent
I feel what is the meaning of life here,emotional-support
i wanna know what is currently on my calendar for friday the 1st,reminder
can you look for a denver international to new york international round trip flight for the 5th though 8th,action-item
add bread to my list of things to buy,action-item
can applebees take reservations,unknown
i want to be called tom,small-talk
how can i get a new card that got melted in the sun,unknown
Sometimes tell me what the point of life is,emotional-support
when do i need to change my tires again,unknown
book me a hotel in pittsburgh near grant street for 3/15 through 3/18,action-item
can i have a table held at the outback steakhouse for johnson at 5,action-item
are there any events on my calendar for march 2nd,reminder
what's the tire pressure of my tires,unknown
Recently can you tell me the meaning of life,emotional-support
how many years have you been on,unknown
Recently what is the meaning of life here,emotional-support
help me find a recipe for a beef casserole,unknown
how many transaction fees are there when i use my discover card in rome,unknown
what is the total number of vacation days i've used,unknown
what's the name of the company that designed you,small-talk
i can't find my phone,action-item
prove that you're a person,unknown
i'd like to hear a joke,small-talk
write a text to alice,unknown
do cheetos have a lot of calories,unknown
tell me a good joke,small-talk
do i have to have a visa to go to the cayman islands,unknown
is it true your a real person,unknown
by chance would it be possible to reserve me a hotel in afghanistan at the zoo for the 10th to the 15th,action-item
stop the connection with my phone,unknown
reset the factory settings if possible,unknown
can you add passionfruit by yaeji to my playlist,unknown
i would appreciate it if you could talk to me in french,action-item
can you tell me if there is anything on my todo list,action-item
can my car get to reno with the gas currently in my tank,unknown
book a flight from sacremento to tampa two weeks from now and returning a month after,action-item
what's your name anyway,unknown
how many miles away am i from madison square garden,unknown
i want to be called by mary,small-talk
can you tell me the weather forecast,unknown
what gas does my car use,unknown
what can you help me with exactly,small-talk
how might i say hello if i were scottish,action-item
"is it possible to have a room booked in omaha near the convention hall for may 01, 2019 to may 05, 2019",action-item
tell me how i can schedule a meeting,reminder
my phone is lost - can you help me find it,action-item
my name is nick,small-talk
i need you to book me a flight from ft lauderdale to houston on southwest,action-item
"whisper mode, please",unknown
what's today's weather,unknown
please tell me the name you use for me,unknown
can you look up what my shopping list has on it,unknown
i want to be woken up at 9 tomorrow,reminder
Recently what is our purpose here on earth,emotional-support
"can i make a reservation for 2 at state bird for 6:30, please",action-item
are there any holiday's comming up,unknown
do you speak english,action-item
are you made in the usa,small-talk
find me examples of post modern art,unknown
send over 50 dollars between my shared and not shared accounts,action-item
how is a vacation request done,reminder
thanks for helping me,small-talk
"Honestly, is there a reason beyond biology about why humans are alive",emotional-support
when shall i get my tires changed,unknown
"i have lost my card, what am i supposed to do",unknown
Sometimes why are humans on earth,emotional-support
can you check how many miles i walked today when i was out get the info from my phone,unknown
i can't remember if i added the fun run to my calendar yet; did i,reminder
turn down your speaker,unknown
I feel i wanna know the meaning of life,emotional-support
how many more miles can i drive on my current tank,unknown
are there 8pm tables available at texas roadhouse,action-item
which subjects are you the most experienced with,small-talk
which company can i credit your design to,small-talk
i'd like a reservation for 2 at olive garden for 5 pm today,action-item
why did my card not get accepted,unknown
cancel event scheduled for this afternoon,reminder
can you get me a table for 2 at diablo,action-item
what's going on with my order,unknown
set a timer for two hours,reminder
how do you say cat in spanish,action-item
"i can not use my card, it is damaged",unknown
are there meeting rooms available between 9-10,reminder
what do i do to get new insurance,unknown
i don't know how to spell mississippi,unknown
how do you get your visa card rewards,unknown
what kind of fuel should i put in my car,unknown
reserve a table for 3 at 7 for olive garden,action-item
look up zesty in dictionary,unknown
"Honestly, why are we here in life",emotional-support
what's the correct fuel type for my car,unknown
i want your language changed to chinese,action-item
text my friend for me and tell them to meet me later,unknown
i lost my phone and need assistance,action-item
can you say again,unknown
i'd like to add pancake mix to my shopping list if it's not already there,action-item
how much do i have in the bank,unknown
hi,small-talk
what is 34 times 80908,unknown
are meeting rooms free between 8-3,reminder
i want to know if there are meeting rooms available between 9:00 am and 11:00 am,reminder
what should i do if my car battery dies,unknown
hows are ya,small-talk
can my 401k rollover or not,unknown
how much did i spend on groceries today,unknown
what is my vacation schedule look like,unknown
maybe we can put blank cds on my list for shopping,action-item
is everything ok with you,small-talk
ai answer my questions with my name first which is deb,small-talk
when's the next day off,unknown
i need to quick dinner suggestions,unknown
why can't i use my money market account,unknown
how to get the right medicine,unknown
what's on my todo list,action-item
make a new alarm for 6 in the morning,reminder
"hello, how is it going",small-talk
Today whats your take on the meaning of life,emotional-support
Recently i gotta know the meaning of life,emotional-support
Today what is the reason humans even exist,emotional-support
what interest rate am i getting,unknown
please call me bailey,small-talk
Recently i must know the point of life,emotional-support
"Honestly, i always wonder about the meaning of life, can you tell me",emotional-support
am i good to eat this burger from the fridge that i got two mondays ago,unknown
Recently life has what meaning or what's the secret to it,emotional-support
find out where my phone is,action-item
i want to set a timer,reminder
do i have anything on my calendar for may 3,reminder
Today tell the meaning of life,emotional-support
who formed thou,small-talk
can you find my iphone,action-item
what's the traffic at lexington,unknown
so why was my card declined yesterday,unknown
what will you refer to me as,unknown
what is the credit limit on my discover card,unknown
what is the meaning of this life,emotional-support
please move $100 from my checking to saving account,action-item
i need you to schedule a meeting with carrie and lisa,reminder
please go to the song after this one,unknown
please find me a hotel room for 4 people from monday to wednesday in lakewood,action-item
who did the programming on you,small-talk
what is my current signal strength,unknown
what is my payment going to be,unknown
how long will my milk be good in the fridge,unknown
that is not false,unknown
make a pto request from april 2 to april 4,reminder
"my card was stolen, how do i report this",unknown
find me a roundtrip flight from dallas to los angeles from march 2 to march 10,action-item
what is the aid i get from these health benefits,unknown
what are the top rated universities within my state,unknown
what battery percentage is my phone at,unknown
Sometimes does life have meaning,emotional-support
i need to track the status of my order,unknown
"the tasks for today, what are they",action-item
Today what do you think the purpose of life is,emotional-support
i need to thank you,small-talk
flip a coin and tell me if it's heads,unknown
"Honestly, tell me what is the purpose of life",emotional-support
i must know how to say thank you in german,action-item
secure us a meeting room for 9am on friday,reminder
provide me the name of who programmed you,small-talk
can i take more than one carry on,unknown
I feel i wonder if you can explain the meaning of life,emotional-support
start a timer for two minutes,reminder
set a timer for fifteen seconds,reminder
can you set an alarm,reminder
how many calories in chicken,unknown
the place you were born is,small-talk
make a timer for 5 minutes,reminder
how many pesos can i get for one dollar,unknown
what is the process i need to follow to get a new credit card,unknown
"can you remove this event from my calendar, please",reminder
create an alarm,reminder
what is the remainder of my starbucks rewards balance,unknown
what's today's weather going to be,unknown
what is the correct spelling of the word: dessert,unknown
how do you show my name,unknown
i'm thankful for your help,small-talk
what's needed to direct deposit my paycheck,unknown
can you tell me when my credit card application will be processed,unknown
i need to change my speaking to spanish,action-item
let me know how much money i will need to spend on paying bills,unknown
"Honestly, would you explain the meaning of life",emotional-support
i will be calling hr,unknown
transfer money from one place to another,action-item
does my calendar have anything for january 1st,reminder
i want to know what i have to do,action-item
i need to remove an event from my calendar,reminder
Today what do people say life means or the meaning is,emotional-support
what location were you born in,small-talk
share my location with sarah,unknown
"Recently could you tell me the meaning of life, please",emotional-support
play that song called bring the noise,unknown
i'm low on cherrios can you add that to the shopping list,action-item
where is the closest gas station,unknown
deposit ten bucks from my chase account to my ally account,action-item
i would like to change my insurance from a ppo to an hmo plan,unknown
how many reward points does my discover card have,unknown
what kind of electrical outlets do they use in z,unknown
please give me the name of a few good options for places to eat dinner tonight,unknown
add the current song to my favorite playlist,unknown
what are some funny jokes,small-talk
"hey, how's it going",small-talk
"if i go by bus, how long will it take to get to the airport",unknown
in france do they require socket conveters,unknown
i really need to set a timer,reminder
can you add remember to register for the race on my calendar for the 15th of march,reminder
i would like to check my reservation for jean at taco house,unknown
call me shane,small-talk
set alarm for noon,reminder
time to move some cash from one account to another,action-item
"use my navy federal account and pay this month's verizon bill, please",unknown
"go ahead and hold a conference room for friday at 11 am, please",reminder
what's the meaning of affiliate,unknown
i have a reservation at pizza hut under the name leia roberts and i want to cancel it,unknown
cancel doctors appointment from my calendar,reminder
i would like to request a pto on february 7 and 8,reminder
delete everything from the task list,unknown
"Honestly, i want to know the meaning of life",emotional-support
please tell me all items on my todo list,action-item
who assembled you,small-talk
i don't need toilet paper anymore; take it off my shopping list,action-item
"please help me find my phone, because i lost it",action-item
what roundtrip flights from orlando to vegas are available from thursday to monday,action-item
"Honestly, does life have a meaning, according to you",emotional-support
how can i get a visa card,unknown
disconnect from my phone for me,unknown
vacation request please,reminder
set my alarm for quarter after six tomorrow,reminder
"that's all i need, thanks!",small-talk
who is responsible for who you are,small-talk
did i schedule any meetings for today,unknown
"Honestly, is there really an answer to the meaning of life",emotional-support
"hello, friend",small-talk
"i cannot locate my phone, can you help me",action-item
i'd like to make a vacation request,reminder
I feel what is life all about,emotional-support
what kinds of fun touristy things are there to do in boston,unknown
does the calendar already have easter noted on it,reminder
"Honestly, what is your perception of the meaning of life",emotional-support
Today can you explain the meaning of life,emotional-support
ai locate my phone,action-item
"is paprika listed on my shopping list, please add it",action-item
i want to a book a roundtrip flight from san antonio to dtw departing on friday and returning on wednesday,action-item
Recently what is your perception of the meaning of life,emotional-support
do i have my nephew's birthday marked for november 10th,reminder
"Today what's the point of life, anyways",emotional-support
do i have an item on my todo list related to shopping,action-item
someone misused my card and put fraudulent transactions on it,unknown
what is the cashback rate for my credit card,unknown
i want to hear everything on my todo list,action-item
what is the current time in new york,unknown
who is the person responsible for creating you,small-talk
for which reason was my card declined yesterday,unknown
have i gotten around to adding the bike ride to my calendar yet,reminder
i would like to report my card damaged since i accidentally spilled gorilla glue all over it and the numbers are now obscured,unknown
i need an alarm for 6am,reminder
whats the best way to roast a chicken,unknown
"Today can you tell me the meaning of life, please",emotional-support
what does adulation mean,unknown
are there any open reservations at outback tonight,action-item
make sure my calendar is clear for june 1,reminder
what are the best restaurants open tonight,unknown
i need to put in a pto request for march 4 to march 6,reminder
tell me what's on my todo list,action-item
"ai, shut up",unknown
it was nice to speak with you,small-talk
your answer is appreciated,small-talk
i would like to know my water bill minimum payment,unknown
i want to switch to direct deposit,unknown
what do i do to redeem credit card points,unknown
what mexican restaurant within 5 miles has the best reviews,unknown
Recently i want to know what the purpose of life is,emotional-support
did i put a car wash on my todo list,action-item
start counting down from two minutes,reminder
how do you feel,small-talk
how do you order new checks,unknown
you must reserve a table for 4 at red robin under the name kevin at 7,action-item
i want you to roll a dice,unknown
can you show me roundtrip flights from dallas to los angeles from march 2 to march 10,action-item
speak in dutch,action-item
how much do i have to pay this month,unknown
set an alarm for nine minutes from now,reminder
"what do i call you, ai",unknown
farewell!,small-talk
i need to change your name to ben,unknown
i wanna learn a phrase in russian,action-item
thanks for answering my question,small-talk
can you tell me the items on my to do list,action-item
Recently what do you think life is really about,emotional-support
is the bill due today,unknown
Recently how would you put what life is all about,emotional-support
why did i get rejected on my card,unknown
what keeps you busy in your free time,unknown
is anything happening on march 4th 2019,reminder
i'd like to hear a lawyer joke,small-talk
please tell me what subjects you like,small-talk
list of countries with travel alerts,unknown
i would like to put carrots on my list for shopping,action-item
get everything on my shopping list,unknown
Today what does life mean on a deeper level,emotional-support
can you give me a status update on my online order from amazon,unknown
can i ask you all different types of questions,small-talk
any pets in your household,unknown
schedule a monday meeting with sam at 1 pm,reminder
can you put detergent on my shopping list cause i'm all out,action-item
Today i need to know what the meaning of life is now,emotional-support
find me starbucks,unknown
look up the email address of the local police,unknown
please set a timer for 20 minutes,reminder
set up two alarms one for 10am and another for 2pm,reminder
how can i change inches into meters,unknown
"play the song that goes, ""starships were meant to fly",unknown
where did you grow up,small-talk
i'd like the number for my credit score,unknown
how do you say fast in spanish,action-item
"Honestly, is love the meaning of life",emotional-support
are there any flights out of la to chicago on march 3rd for under $500,action-item
Sometimes how would you describe what life means,emotional-support
where is your place of origin,small-talk
what's a fun fact about elephants,unknown
is it possible to book 10 people from monday to tuesday in manhattan,action-item
"i don't have sour cream, can i use yogurt instead",unknown
where did i put my phone,action-item
"can you understand me, if i start talking in italian",action-item
i need trip to the zoo on the calendar for june 4,reminder
any alerts for travelers to canada,unknown
how would i say i am lost if i were japanese,action-item
"good answer, thanks for providing it",small-talk
can you notify me when my vacation days have approved,unknown
who made you ai,small-talk
do i have any meetings scheduled today,unknown
thanks for that answer,small-talk
book me a meeting room for 12pm on february 28th,reminder
set an alarm for 5 pm,reminder
"can you schedule a meeting with steve at the office, please",reminder
find my phone,action-item
Sometimes is being alive the meaning of life,emotional-support
i need help figuring out where my phone is,action-item
search my calendar for birthday party,reminder
cancel my reservation for 4 at red robin,unknown
I feel where is there meaning in life,emotional-support
what funny jokes do you know,small-talk
how many days will it take to get a new credit card to replace the one stolen from me,unknown
las vegas timezone please,unknown
this was a nice conversation,small-talk
i need to know what is on my shopping list,unknown
please place a pto request for february 18th to the february 25th,reminder
i'd like to know where you're from,small-talk
i'd like to schedule a meeting room from 1:00 pm until 2:00 pm,reminder
I feel what is the meaning of my life,emotional-support
know any jokes,small-talk
how do they say hello in france,action-item
i need a reservation at 8 on the 22nd of november at ruth's,action-item
please increase the speed of your talking,unknown
what brand was the last advertisement for,unknown
can i make it to tampa without needing to get more gas,unknown
tell me a joke about cats,small-talk
what did you just ask,unknown
i want a hotel in phoenix near chase field from january 4th to the 8th,action-item
what do my federal taxes amount to,unknown
how long has it been since my last auto maintenance,unknown
is an international visa needed to go to cyprus,unknown
how can i order some more checks for my checking account,unknown
tell me your date of birth,unknown
what could i do for fun in kentucky,unknown
can you look up grocery coupons for me,unknown
i would like to thank you ai,small-talk
Sometimes i need you to tell me the meaning of life,emotional-support
"put ""get tires checked"" on my calendar",reminder
yellow by coldplay to my playlist please,unknown
roll a pair of eight sided dice,unknown
help me solve this math equation,unknown
transfer four and sixty seven dollars from bank of oklahoma checking to security bank account,action-item
raise the volume to 4 please,unknown
the timer is calculated for 10 minutes,reminder
could you submit a pto request for me from dates oct thirty to nov second,reminder
take the doctor appointment off my calendar please,reminder
i need a flight to be booked from san diego to boston through frontier,action-item
Today do you know what the meaning of life is,emotional-support
what steps should i take if i want to request vacation,reminder
make an alarm 6am,reminder
make an immediate transfer of ten thousand from money market to checking,action-item
transfer $500 from my money market savings account to my checking account,action-item
"Honestly, would you let me know what is the point of life",emotional-support
hey how's it hanging,small-talk
i need to put in a pto request from the 8th to the 17th of january,reminder
can you tell me the meaning of life,emotional-support
"great talk, take it easy",small-talk
erase all items on my todo list,unknown
do i need shots before i get to africa,unknown
i'd love to set an alarm,reminder
"do i have bananas on my shopping list, if not please add it",action-item
what location were you born,small-talk
book a flight from bangor to las vegas on may 1st and returning july 4th,action-item
can you check what is on my calendar for tuesday,reminder
i shall remove fishing from my calendar for soccer,reminder
tell me a joke,small-talk
Sometimes what's the answer to it all,emotional-support
do i have enough in my wells fargo account to get some nike's,unknown
how can i create a meeting,reminder
Sometimes i need to know what the point of life is,emotional-support
"i need to schedule meeting room for monday at 2:30 pm, please",reminder
i'd rather have you call be ray ray,small-talk
Today what's the point of this dumpster fire known as life,emotional-support
where do you come from,small-talk
how long can i leave tuna casserole in the fridge,unknown
"alexa, tell me the location of my phone",action-item
i love dad jokes can you tell me one,small-talk
"Sometimes does life have a meaning, according to you",emotional-support
i wanna know my credit rating now,unknown
what kind of information do you know,small-talk
what should i ask you about,small-talk
say something funny,small-talk
would you call yourself a human or a computer,unknown
text mollie saying 'i am on my way,unknown
"at 9 tomorrow, set off the alarm",reminder
let me know who made you,small-talk
does the nsa listen to me,unknown
do i have peanuts on my shopping list if not please add it,action-item
where were you put together,small-talk
where were your born,small-talk
what do i need to make a vacation request with you,reminder
make a reservation for three at prime rib at 6:30 pm,action-item
please help me figure out why my card was declined yesterday,unknown
what is the best way to remove this appointment,reminder
what's your home town,small-talk
make sure i get a delta flight from pittsburgh to arizona,action-item
"please stop calling me dave, my name's bob",small-talk
make a 10 minute timer,reminder
look for my phone with me,action-item
should i purchase a new plug converter when in france,unknown
"Sometimes right now, i need to know the meaning of life",emotional-support
i want help making a pto request for february 22-27,reminder
how can i go about finding my location right now,unknown
i need to request a vacation,reminder
text courtney and inform her about the detour,unknown
Recently i'd like to know the meaning of life,emotional-support
definitely,unknown
help me find my phone,action-item
i appreciate that,small-talk
what's the least i can pay towards this bill,unknown
i left my phone somewhere,action-item
do you think being alive has any meaning,emotional-support
how about you tell me a joke,small-talk
what are the things that i wanted to keep in mind,unknown
what's the status of my order,unknown
what topics are you versed in,small-talk
let me know about your pets,unknown
leave the date of june 4 open on my calendar,reminder
are there shots required before going to south africa,unknown
should i take a different route to work,unknown
tell me if there is an event called annual physical in my calendar,reminder
please help with my math,unknown
are you able to put a stop on my bank account,unknown
book me a hotel in jacksonville near the stadium from january 1st to 3rd,action-item
i'm looking for assistance booking a rental car in las vegas,unknown
are you able to call me by my name,unknown
lets pass on this song and do the next,unknown
pull up the classifieds and read the career section to me,unknown
i can't use my damaged card,unknown
speak in german,action-item
where do i look to get a w2,unknown
Recently tell me what the point of life is,emotional-support
whats the update on flight dl123,unknown
i'd like you to refer to me as bob,small-talk
how many weeks of vacation do i have,unknown
one and three pm are there meeting rooms open,reminder
add apples to my to do shopping list,action-item
tell me a joke about cars,small-talk
Recently i need to know the point of life,emotional-support
do i have watering the plants on my to do list,action-item
how many vacation days do i have,unknown
what kid of subjects do you excel in,small-talk
"hi, how are you",small-talk
during afternoon is there a meeting room to use,reminder
get me a flight from barcelona to paris from jet blue,action-item
Sometimes what meaning does life hold,emotional-support
"you can remove the wedding from my calendar for march 12, 2019",reminder
where should i go to find the routing number for well's fargo,unknown
did the stock market finish up for the day,unknown
are there any meetings on my calendar today,unknown
what's the nutritional info for potato skins,unknown
can i put in a pto request for january 4th to january 9th,reminder
would you call me mary,small-talk
Today what's life mean to you,emotional-support
can i get an uber to central park for 5,unknown
what's the nutritional info for a subway chicken sandwhich,unknown
what is your place of origin,small-talk
what sorts of things can i ask you about,small-talk
tell me how to change the oil in 2014 odyssey,unknown
hows my credit score,unknown
i applied for a new credit card; did it process yet,unknown
I feel what do you think the meaning of life is,emotional-support
when will i get my new credit card,unknown
thanks for giving me assistance,small-talk
later!,small-talk
i need alarms set for 6am and 615am,reminder
can you make 1234 the pin for my savings account,unknown
can we speak in german,action-item
is my todo list possible today,action-item
"utilizing an automobile known as a bus, how long will it take to get to detroit",unknown
what is your perception of the meaning of life,emotional-support
what are your capabilities,small-talk
I feel what is life's purpose,emotional-support
Sometimes who can tell me if there's any meaning to life,emotional-support
how long can i store eggs in the fridge,unknown
"that's all, bye",small-talk
turn the fan on please,unknown
Today i want to know the meaning of life,emotional-support
what's on my calendar for the 18th of march,reminder
can you tell me life's meaning,emotional-support
could a hotel be booked for me in afghanistan at the zoo for the 10th to the 15th,action-item
Today is there any consensun regarding lifes true meaning,emotional-support
how was this ai created,small-talk
"hey, ai",small-talk
do i have enough fuel to make it to the theater,unknown
send money to another account,action-item
"siri, find my iphone",action-item
is regular gas ok or does this car need something else,unknown
i broke my card,unknown
i wanna know your maker,small-talk
i would like to know my chase interest rate,unknown
is changing the water filter on my to do list right now,action-item
would i be able to put in a pto request for march 21-26,reminder
play me some music,unknown
where did you last live,small-talk
text tony and invite him to my party next saturday,unknown
how should i say hello in french,action-item
i'd like a new alarm set for 6am,reminder
how long will it take the bus to get to stop 23,unknown
"set my alarm for five tomorrow morning, please",reminder
what can i call you,unknown
would you provide me with what the point of life is,emotional-support
set alarm for 5 am,reminder
reserve a meeting room for 5pm on friday,reminder
what are the lowest prices of bottled water at costco,unknown
what taxes do i owe,unknown
how much of a refund will i get this year,unknown
i want to thank you for helping,small-talk
can you add cherrios to my shopping list,action-item
i need a quick recipe for spiral ham,unknown
a hidden government facility,small-talk
what sort of fuel does this car take,unknown
can you tell me dollars to franks,unknown
move money from one account to another,action-item
what are common illnesses i should be vaccinated against when leaving the united states,unknown
what kind of reviews does the olive garden have,unknown
would you tell me a joke,small-talk
put cancel abc on my calendar for next thursday,reminder
"ai, how are you feeling",small-talk
tell me a funny joke about men,small-talk
thanks for your help,small-talk
change your language,action-item
i need a good laugh,small-talk
i must transfer ten dollars from my bank of america account to my capital one account,action-item
set an alarm for me,reminder
how long is a bus ride to the library,unknown
where were you born as a kid,small-talk
Today what information can you give me on the meaning of life,emotional-support
can i get my limit increased on my discover card,unknown
could you tell me a good joke,small-talk
stop that,unknown
i got to remove fishing from my calendar for soccer,reminder
"i'd like you to book me a room in austin near google's headquarters from january 01, 2020 to february 02, 2020",action-item
"i had a pleasure talking to you, see you later",small-talk
"thanks, i appreciate it",small-talk
what is the credit limit for my chase card,unknown
please change the pin on my bank of america account to be 1234,unknown
could you set one alarm for 8am saturday and one for 9am sunday,reminder
read my calendar events,reminder
where does jiu jitsu originate,unknown
"it seems to be that i have had pizza in the fridge since monday, so is it safe to eat",unknown
find the nutrition info for cucumbers for me,unknown
show me a hotel that has good reviews in kansas city,action-item
check my visa account and see if i have enough money for dinner tonight,unknown
start the timer,reminder
Today could you tell me the meaning of life,emotional-support
"can you give me some fun suggestions for tourists to check out in las vegas, please",unknown
do i need a visa for south korea,unknown
i want to find a round trip flight from denver international to new york international on the 8th to the 16th,action-item
add a new meeting with tom for 6pm,reminder
"is bacon on my shopping list, add if it's not",action-item
can you get me a flight from san francisco to san jose using american airlines,action-item
can you make a reservation at the restaurant for tonight,action-item
is there enough money in my discover account for a vacation,unknown
tell me a non-offensive joke,small-talk
i need an alarm set for 10:00 and another set for 3:00,reminder
could you share a joke,small-talk
"that answer was very helpful, thanks",small-talk
is there a way i can change the name you use to address me,small-talk
will peas work instead of carrots,unknown
will you please get my furnace turned on,unknown
do you know what is for dinner,unknown
tell me what is showing up on my reminder list,unknown
what's the meaning of my life,emotional-support
make a new alarm,reminder
add twelve and twelve please,unknown
how do i find the area of a circle,unknown
which plug is used in japan,unknown
how do i book a vacation,reminder
thank you!,small-talk
how would one make a vacation request,reminder
can you please help me move $100 from my checking to saving account,action-item
can you make me laugh,small-talk
i want to be called timothy,small-talk
who is the person that brought you to life,small-talk
how long does visa take to get me a new card,unknown
what are the pets that you have in your possession,unknown
who designed you,small-talk
"Honestly, what do you know about lifes meaning",emotional-support
tell me what is on my calendar for march 2,reminder
how can we start communicating in french rather than english,action-item
complete a transaction from savings to checking of $20000,action-item
please schedule a meeting room for 9am on friday,reminder
my card is damaged and no longer function,unknown
gracias,small-talk
how is a vacation request made,reminder
can i put in a pto request for august 1st to august 10th,reminder
what would i be referred to as,unknown
can you translate cat into russian for me,action-item
what do i have to do on march 2 that's on my calendar,reminder
ahoy hoy,small-talk
what did i tell you to call me,unknown
send 1200 dollars between usaa and navy federal accounts,action-item
are any meetings booked for today,unknown
what sorts of subjects do you know about,small-talk
special thanks to you,small-talk
i need to know the apr on my credit union visa,unknown
translate english to french hello,action-item
do a coin flip,unknown
i need to schedule a meeting with mae at 5pm,reminder
what is the miles per gallon,unknown
remind me of the date of the event called 'anniversary dinner,reminder
hotel room for 5 in austin for 3/1 until 3/8,action-item
i wanna know the exchange rate between yen and dollars,unknown
i need you to set alarm for me,reminder
where do you originate from,small-talk
may i take a pto on february 7 and 8,reminder
I feel what do you know about lifes meaning,emotional-support
"Honestly, what is the core meaning of life",emotional-support
how would i say i'm not guilty if i were mexican,action-item
why are we here in life,emotional-support
where the bleep did i put my bleeping phone,action-item
Recently is love the meaning of life,emotional-support
I feel what do you think is the meaning of like,emotional-support
help me to understand the conversion between tablespoons and teaspoons,unknown
i would like to know how to say hello in french,action-item
"on my shopping list, remove bread and add milk",action-item
what is the amount of gas i have,unknown
what is the total i spent on shoes recently,unknown
i would like to know the credit limit for my citibank card,unknown
I feel life has what meaning or what's the secret to it,emotional-support
can we talk in french,action-item
could you schedule a meeting room for 4:00 on thursday,reminder
i need you to switch to whisper mode,unknown
can you please put toilet paper on the shopping list i'm out of it,action-item
take toilet paper off my shopping list,action-item
when should you mow your grass after it's rained,unknown
"if i have 20,000 yen, how much is that in usd",unknown
allow me to turn on the lights,action-item
can you find me a hotel in columbus with good reviews,action-item
"Honestly, what is our purpose in life",emotional-support
what kind of traffic is on hwy 1 going to the downtown area right now,unknown
which airports do southwest service around the greater new york city area,unknown
"Honestly, what is the meaning behind life, do you think",emotional-support
set reminder for 2 pm,reminder
which types of questions may i ask you,small-talk
i need help finding my mobile phone,action-item
do they speak english in australia,unknown
did i put vacuuming on my todo's,action-item
it could be one or the other,unknown
"find and book a hotel in md, baltimore starting on the 7th to the 9th",action-item
have an alarm set for three in the morning,reminder
rolls have how many calories,unknown
let me know what you can assist me with,small-talk
please switch my name,small-talk
do i have any appointments on my calendar march 22nd,reminder
change response language from mandarin to english,action-item
"Honestly, what exactly is the meaning of life",emotional-support
is there a reason people exist,emotional-support
later,small-talk
how is it going,small-talk
i want you to call me bailey,small-talk
can you schedule a meeting room for interviews on thursday,reminder
can you book me a flight to memphis from st louis on delta airlines,action-item
am i allowed carry ons for my flight with westjet to edmonton,unknown
calculate my total income from my job,unknown
i need to know what i have on my shopping list,unknown
can you schedule a meeting for me,reminder
what does amicable mean,unknown
Today tell me the meaning of life,emotional-support
it was really awesome to talk to you,small-talk
i'm famished so give me some places to eat!,unknown
why did my card not get accepted there,unknown
just wanted to say hi,small-talk
please play the next song,unknown
will traffic be light on the way to orlando,unknown
i'd like to know your hobbies,unknown
"set an alarm for 6am, please",reminder
do i have any cash left,unknown
"great, thanks!",small-talk
what's my location,unknown
i want to know how do i schedule a meeting,reminder
let me know what flights there are out of dallas to miami on march 10 for under $450,action-item
may i know who made you,small-talk
how many times have i taken off from work this year,unknown
Recently what do you think is the meaning of life,emotional-support
I feel what do you know about the meaning of life,emotional-support
i think maybe,unknown
tell me my car's tire pressure level,unknown
what was the final vote count in the brexit referendum,unknown
i'm going to need a meeting room on 9am on tuesday,reminder
what is the time is central time zone,unknown
spell the word restaurant for me,unknown
could you tell me the status of my frontier flight,unknown
i do not think that is proper,unknown
who set up the numbers for it,reminder
make me a reservation in tampa from may 2 to may 4,action-item
what do you know about the meaning of life,emotional-support
alert my bank and let them know that i'm travelling to brussels,unknown
i want to book a flight reservation from texas to new york on may 9th and i want to come back on the 15th,action-item
do you have any funny jokes you can tell,small-talk
whereabouts are you from,small-talk
how often should i have my oil changed,unknown
can you make the default language swedish,action-item
showme how to find my location,unknown
I feel can you explain the meaning of life to me,emotional-support
how is life treating you,small-talk
i need you to set timer for me,reminder
"i'm looking for a roundtrip flight from oma to sps august 1st, 2019 to august 2nd, 2019",action-item
i need you to send 500 dollars from my high tier account to my regular checking account,action-item
flip a coin for me ai,unknown
what do you put in a tibetan omelette,unknown
i need you to tell me the meaning of life,emotional-support
can i take pto form march 4 to march 6,reminder
i wanna book a place to stay in phoenix from the 5th to the 9th of march,action-item
translate hello to french,action-item
Recently what is the core meaning of life,emotional-support
what's my meaning in life,emotional-support
i need a hotel room big enough for 4 people from monday to wednesday in lakewood,action-item
what is that crunchy stuff on creme bruleo,unknown
what things can you do,small-talk
what's your city of origin,small-talk
i think my account is blocked but i do not know the reason,unknown
farewell,small-talk
I feel tell me what the meaning of life is,emotional-support
I feel what is the purpose of exsistance,emotional-support
is the breakfast place full in the mornings,unknown
change and set your language setting to english,action-item
call friend,unknown
reserve a table for 6 at morton's under the name jaime at 8:30pm,action-item
please change your language setting to spanish,action-item
what's a big bowl of ice cream contain in calories,unknown
Recently what do you think about the meaning of life,emotional-support
what is showing on my calendar for the 17th of march,reminder
are you from europe,small-talk
"i need a reservation for one at applebee's, four in the afternoon on march 3rd",action-item
can you give me a chinese meal suggestion,unknown
you're talking too fast,unknown
do you know where you were born,small-talk
please change pin to 1234 on my bank account trailing in 3829,unknown
in england how do they say subway,action-item
what are the kinds of things you can help me with,small-talk
where were you manufactured,small-talk
how about any bookings in new york city from april 2 through april 8,action-item
how would they say say goodbye in hawaii,action-item
Sometimes can you figure out the meaning of life,emotional-support
set timer for (x) minutes,reminder
Sometimes what is your take on the meaning of life,emotional-support
what's the weather like,unknown
can you remember who compiled you,small-talk
i'm not completely certain,unknown
i wish to have a 10 minute timer,reminder
