text,intent
what's up with my american airline flight will it be on time,unknown
tell me what the status is for my aa flight,unknown
i need for you to get me the status of my american airlines flight,unknown
tell me the status of my american airlines flight,unknown
i need to know the status of my american airlines flight,unknown
would you let me know the status of my american airlines flight,unknown
let me know the status of my american airlines flight,unknown
has flight dl123 landed,unknown
"is my flight, dl123 on time",unknown
how far out is flight dl123,unknown
is flight dl123 delayed,unknown
what time is boarding scheduled,unknown
when is boarding scheduled,unknown
what time is boarding for my flight,unknown
when is boarding scheduled for my flight,unknown
when is my flight scheduled to board,unknown
flip a coin for me and i call heads,unknown
can you flip a coin for me,unknown
give me the results of a coin flip,unknown
please flip a coin for me,unknown
please flip a coin for me ai,unknown
flip a coin and tell me if it's heads,unknown
"ai, flip a coin for me",unknown
"ai, please flip a simulated coin",unknown
let's flip a coin i choose heads,unknown
can you please do a simulated coin flip for me ai,unknown
flip a coin i choose heads,unknown
flip a coin i'm calling heads,unknown
can you do a coin flip for me ai,unknown
i want you to flip a coin i choose heads,unknown
just toss a coin,unknown
just flip a coin,unknown
throw a coin in the air,unknown
flip a coin into the air,unknown
"heads, coin flip",unknown
"flip coin, heads!",unknown
"flip a coin, i call heads!",unknown
"coin flip, choose heads",unknown
"please flip a coin, i choose heads!",unknown
can you flip a coin i call heads,unknown
"flip a coin, i'm heads",unknown
"flip a coin, heads",unknown
"flip us a coin, i call heads",unknown
"flip a coin, you're tails and i'm heads",unknown
give me a coin toss result,unknown
"flip the coin, i choose heads",unknown
bob is my name now,small-talk
please start calling me bob,small-talk
change my name to bob,small-talk
call me bob from now on,small-talk
don't call me bill anymore - call me bob,small-talk
i want you to call me bailey,small-talk
don't call me anything besides bailey,small-talk
refer to me as bailey,small-talk
"address me as ""bailey",small-talk
please call me bailey,small-talk
can you call me a different name,small-talk
could you call me a different name,small-talk
"could you call me a different name, please",small-talk
"could you call me by a different name, please",small-talk
"can you call me a different name, please",small-talk
"ai, my name is deb please use my name when you talk to me",small-talk
ai answer my questions with my name first which is deb,small-talk
"ai, refer to me as deb when answering me",small-talk
"ai, address me as deb when speaking to me",small-talk
"ai, call me deb",small-talk
change my name please,small-talk
please go ahead and change my name,small-talk
please switch my name,small-talk
change name for me,small-talk
my name is going to be sherlock,small-talk
start calling me jake from now on,small-talk
call me shane,small-talk
i want you to call me sheldon,small-talk
i want to be called timothy,small-talk
call me mike from now on,small-talk
where are you coming from,small-talk
from where do you come,small-talk
what place are you from,small-talk
where are you from originally,small-talk
"so, where do you come from",small-talk
so where do you come from originally,small-talk
where do you call home,small-talk
what's your home country,small-talk
where did you live before you moved here,small-talk
are you from here or somewhere else originally,small-talk
tell me where you're from,small-talk
what area did you come from,small-talk
what is your origin,small-talk
where was it you were born,small-talk
the place you were born is,small-talk
what location were you born,small-talk
where were you put together,small-talk
where is your home planet,small-talk
where is your home town,small-talk
where were you thought of,small-talk
where do you originate from,small-talk
where have you come from,small-talk
where were you before,small-talk
where were you processed,small-talk
a hidden government facility,small-talk
what region were you born,small-talk
from where did you originate,small-talk
are you from around here,small-talk
in what place are you originally from,small-talk
where did you grow up,small-talk
tack on a gallon of milk to the grocery list,action-item
add laundry detergent to the list,action-item
make sure to put eggs on the grocery list,action-item
the list should also have 2 loaves of bread,action-item
include asparagus on the list,action-item
remove milk and add eggs to my shopping list,action-item
put milk on my shopping list,action-item
i'd like to add pancake mix to my shopping list if it's not already there,action-item
"if soda isn't on my shopping list, go ahead and add it for me",action-item
add milk to my shopping list,action-item
take toilet paper off my shopping list,action-item
i need to add flour to my list for shopping if i haven't already,action-item
take toilet paper off my shopping list and add paper towels,action-item
i need hot dogs added to my shopping list please,action-item
please put chips on my shopping list,action-item
"is milk in my shopping list if not, add it",action-item
can you add eggs to my shopping list,action-item
add eggs to my shopping list if it's not already there,action-item
i'd like to get soda while i'm out; add it to my shopping list,action-item
"on my shopping list, remove eggs",action-item
i need eggs; add them to my shopping list,action-item
"take soda from my shopping list, and while you're at it add tea",action-item
milk should be added to my shopping list,action-item
"i don't need eggs anymore, but i do need milk",action-item
take paper towels off of my shopping list,action-item
i need milk on my shopping list,action-item
i don't need toilet paper anymore; take it off my shopping list,action-item
"throw eggs on my shopping list, please",action-item
i need water on my shopping list and beer off of it,action-item
i need bananas on the list too,action-item
can you tell me what you can help with,small-talk
what things are you able to help me with,small-talk
i would like to know what you can help with,small-talk
what kind of things can you help with,small-talk
i want to know what type of things you can help me with,small-talk
please help me to know what type of things you can help me with,small-talk
can i know what type of things you can help me with,small-talk
i would like to know what type of things you can help me with,small-talk
i will be glad to know what type of things you can help me with,small-talk
what subjects do you like,small-talk
tell me what subjects you like,small-talk
please tell me what subjects you like,small-talk
so what subjects do you like,small-talk
what type of questions can i ask you,small-talk
what kinds of things are you familiar with,small-talk
what subjects are you experienced in,small-talk
what knowledge do you have on certain subjects,small-talk
what kid of subjects do you excel in,small-talk
what subjects or areas are you familiar with,small-talk
which subjects are you the most experienced with,small-talk
tell me what you can do for me,small-talk
what sorts of tasks can you do,small-talk
what can you do for me,small-talk
what can you do to make yourself useful,small-talk
what would you be able to do with me,small-talk
give me examples of what to ask you,small-talk
tell me what types of questions i can ask you,small-talk
what are you programmed to do for me,small-talk
what things do you know how to do,small-talk
how can you help me,small-talk
undecided,unknown
i'm afraid i don't know how to answer that,unknown
might,unknown
it might go either way,unknown
both could be,unknown
either or,unknown
my answer would be maybe,unknown
either one might be,unknown
i can't say for certain either way,unknown
it could go either way,unknown
it's definitely a maybe for that,unknown
i am not sure,unknown
maybe it is,unknown
i can't say,unknown
could be,unknown
i am unable to say,unknown
i am not able to say,unknown
i am really not sure,unknown
i do not know,unknown
not sure,unknown
not sure to be honest,unknown
i think maybe,unknown
"um, i'm not quite sure",unknown
"um, i'm not totally sure",unknown
"um, i'm not actually sure",unknown
i'm not actually sure,unknown
"um, i'm not sure",unknown
that might be the case,unknown
i'm not completely certain,unknown
unsure,unknown
help me change my oil,unknown
what oil should i use for an oil change and how do i do it,unknown
how do i do an oil change,unknown
diy oil change,unknown
how to do an oil change,unknown
give me instructions for an oil change,unknown
diy oil change and oil type,unknown
oil type and do it yourself oil change information please,unknown
i want to know how to change my oil,unknown
can you tell me how to change my oil and what kind i use,unknown
how to change oil and what oil type,unknown
can you please instruct me on the proper way to change the oil in my car,unknown
i need guidance on changing my oil,unknown
i want a step by step explanation of how to change the oil in my car,unknown
can you teach me how to change my oil,unknown
can you teach me how to change my oil in my car,unknown
help me figure out how to change my oil,unknown
walk me through the steps involved in changing my oil,unknown
give me step by step instructions for changing my oil,unknown
i want to change the oil in my car but i do not know how to do it can you help,unknown
put together a list of instructions for me on how to change the oil in my car,unknown
"is it possible to change oil, if so how and what do i use",unknown
what oil do i use when changing oil and how do i do it,unknown
how would i replace my oil and what sort of oil should i use,unknown
"can you change the oil, with what and how",unknown
how could i replace my oil and what form of oil ought to i take advantage of,unknown
can you tell me how to change my oil please,unknown
how do i change my oil,unknown
please let me know how to change the oil,unknown
i need to know how to change oil in a car,unknown
"i'd like to make a reservation at rooth chris, can you do that",action-item
make a reservation for chik-fil-a at 3 o' clock please,action-item
reserve a table for 3 at 7 for olive garden,action-item
will you reserve a table at olive garden for 3 people at 7,action-item
"at 7, i need a table for 3 at olive garden",action-item
i need a table for 3 at olive garden for 7,action-item
get a table for me at 7 for 3 people at olive garden,action-item
reserve table for 5 at red robin under the name sara at 3,action-item
reverse a table for 5 at burger king under the name sara at 6,action-item
can you reserve a table for 6 at red robin under the name mavrick at 5 clock,action-item
could you reserve table for 3 at carlos jr under the name adam at 4,action-item
i want to reserve table for 5 at red robin under the name sara at 5,action-item
i need a table for two at the havana at nine,action-item
look for me a table at carl's cabin for twelve at eight,action-item
i need a table at gemma for nine at two,action-item
book me a table for three at rainforest cafe at seven,action-item
get me a table for five at itta bena at three,action-item
"5 people are going to be at tropicana by 8pm, reserve the table under martins name please",action-item
use martins name to reserve a table at tropicana for 5 people at 8pm,action-item
reserve a table at tropicana for 5 people under the name martins for 8pm,action-item
martins needs a table for 5 people at tropicana at 8pm precisely,action-item
the table should be reserved at 8pm at tropicana using martins name and it should be for 5 people,action-item
are there any open reservations at outback tonight,action-item
make a reservation for 2 tonight at 7:00 at outback steakhouse,action-item
michael will reserve a table for two at 7:00pm for olive garden,action-item
a table for two needs to be reserved for 7:00pm at olive garden using the name michael,action-item
please reserve a table for two at olive garden at 7:00pm for michael,action-item
get reservations at olive garden for two at 7:00pm under michael,action-item
reservations for two need to be made using michael's name for 7:00pm at olive garden,action-item
i want to eat at seven in the restaurant for two people,action-item
what are my coffers at,unknown
tell me the current balance of my bank accounts,unknown
what's my current bank account total,unknown
how much do i have in my bank accounts,unknown
what's the balance in my bank accounts,unknown
what do i have in my bank accounts right now,unknown
is there enough in my wells fargo account to buy some nike's,unknown
do i have enough in my wells fargo account to get some nike's,unknown
do i have money in my wells fargo account for nike's,unknown
"i want some nike's, is there enough in my wells fargo account",unknown
check my wells fargo account to see if i have enough for these nike's,unknown
would you tell me my bank balance,unknown
can you tell me my bank balance,unknown
will you let me know my bank balance,unknown
will you tell me my bank balance,unknown
how much money is there in my bank accounts,unknown
how much money do i have in my various bank accounts,unknown
how much cash do i have in my various bank accounts,unknown
how much cash do i have in my bank accounts,unknown
how much dough do i have in my bank accounts,unknown
whats the combined total of the money inside my bank accounts,unknown
whats my bank accounts look like,unknown
how much moola is in my bank accounts,unknown
what the numerical number inside my bank accounts,unknown
how much does my bank account have,unknown
tell me the current account balance,unknown
check my checking balance,unknown
how much do i have left in my checking account,unknown
what's my checking look like,unknown
how much do i have in my savings account,unknown
confirm my reservation for march 12 at 9:00 am,unknown
please confirm that i have a reservation for march 1st at 7,unknown
can you confirm that i have a reservation for february 21 at 6 o'clock,unknown
verify my reservation for smith and wollensky at 6:45,unknown
please confirm my reservation for bar les freres at 7,unknown
tell me whether or not i have a reservation at gramercy tavern for tad,unknown
can you confirm that i have a reservation for 2/20 at 6:00 pm,unknown
please tell me if i still have a reservation at acero for susie,unknown
please confirm my reservation at brio for theodore,unknown
confirm my reservation for acero at 7,unknown
please confirm that i have a reservation for 2/20 at 6:00 pm,unknown
confirm that there is a reservation at bellagio for thomas,unknown
can you confirm the reservation at fleming's for jane,unknown
are there reservation for joe and will,unknown
please verify my reservation for john at bardenay,unknown
will you call and check on my reservation for john at bardenay,unknown
is my reservation set for john at bardenay,unknown
do we know if my reservation for john at bardenay was accepted,unknown
has my reservation for john at bardenay been confirmed,unknown
"let's try and confirm my reservation for bubble bar under ""franklin",unknown
i need to confirm my reservation for red lobster for frank,unknown
"find my reservation for steve at crucere's and confirm it, please",unknown
confirm the john reservation at applebee's,unknown
i'd like to confirm the josh reservation at moe's,unknown
i have a reservation for strip house for jennifer that i'd like to confirm,unknown
please try to confirm my reservation for jim at barney's,unknown
confirm my reservation for joe at hoss's,unknown
i need to confirm the reservation for frank at chili's,unknown
i'll be confirming my reservation for joseph at red lobster,unknown
is there a reservation for mark at mimis,unknown
can you freeze my bank account,unknown
i want to freeze my bank account,unknown
i want my account locked out,unknown
stop all access to my account,unknown
i need my account frozen!,unknown
i need to lock my account right now!,unknown
please force my account to freeze,unknown
please stop my account,unknown
please allow my account to freeze,unknown
please put my account on hold,unknown
freeze my account at the bank immediately,unknown
would you be able to freeze my bank account,unknown
my account at the bank needs to be frozen,unknown
please block my discover account immediately,unknown
please put a block on my citi account immediately,unknown
block my american saving bank for now,unknown
block my bank of america immdediately,unknown
put a block on bank of amerian immediately,unknown
my account needs to be frozen,unknown
freeze my account for me,unknown
put a freeze on my account,unknown
could you please put a stop on my bank account,unknown
i need to put a stop on my bank account,unknown
are you able to put a stop on my bank account,unknown
please put a stop on my bank account,unknown
i am hoping you can put a stop on my bank account,unknown
please put a freeze on my banking account,unknown
i need my bank account frozen,unknown
how do i freeze my bank account,unknown
would you freeze my bank account,unknown
"i heard i can transfer my 401k, but don't know how, do you",unknown
"i need some help with transferring my 401k, can you help",unknown
can you tell me how to transfer my 401k,unknown
i want to transfer my 401k,unknown
i wanna transfer my 401k,unknown
i have to rollover my 401k,unknown
i must rollover my 401k,unknown
i want help to transfer my 401k,unknown
help me to transfer my 401k,unknown
i will rollover my 401k,unknown
i need help to transfer my 401k,unknown
i want to rollover my 401k,unknown
how do i transfer my 401k to a new firm,unknown
how do i roll over my 401k,unknown
can i move my 401k to an ira,unknown
how do i do a 401(k) rollover,unknown
can 401ks be moved,unknown
can i transfer my 401k somewhere,unknown
how do i switch 401k companies,unknown
tell me how to roll over my 401k,unknown
how can i transfer my 401k,unknown
what are the steps to rollover my 401k,unknown
"my 401k, can i roll it over",unknown
"i want to rollover my 401k , can i",unknown
help me rollover my 401k,unknown
do you know the process to rollover my 401k,unknown
tell me how to rollover my 401k,unknown
my 401k needs to rollover and i need your help,unknown
let me know how to rollover my 401k,unknown
what do i have to do to transfer my 401k,unknown
what company made this ai,small-talk
what is the name of the person who made you,small-talk
who is the person that brought you to life,small-talk
who is the one that made you,small-talk
who is your maker,small-talk
which company made you,small-talk
who assembled you,small-talk
i wanna know who programmed you,small-talk
let me know who programmed you,small-talk
who made you,small-talk
i wanna know your maker,small-talk
who was your maker,small-talk
who is the one who programmed you,small-talk
i must know who programmed you,small-talk
tell me who your maker was,small-talk
what was the company that designed you,small-talk
do you know what company were you designed by,small-talk
let me know which company were you designed by,small-talk
what company were you designed by,small-talk
can you let me know what company were you designed by,small-talk
which company were you designed by,small-talk
tell me who made you please,small-talk
can you tell me who made you,small-talk
whats the name of the person who made you,small-talk
what company did the design for this,small-talk
what company did this design,small-talk
what company is responsible for this design,small-talk
what company designed this,small-talk
"for this design, what company did it",small-talk
name the person or group that programmed you,small-talk
which way do we go and how long will it take to get to the sears tower in chicago,unknown
"so, does it take long to get to dodger stadium in anaheim",unknown
how many minutes will it take to get to the empire state building in manhattan,unknown
what's the mileage to get the the taj mahal in atlantic city,unknown
does it take long to get to yankee stadium in the bronx,unknown
how much time is left until we get there,unknown
what's the time to destination going via bus to omaha,unknown
how far from our destination are we,unknown
how many minutes am i from texaco,unknown
how long will i be on the bus if i rid it to seattle,unknown
is it going to be much longer until i reach the bank,unknown
am i close to arriving at the post office,unknown
what's the estimated travel time to get to dc via bus,unknown
when will i arrive at hy-vee,unknown
how long does it take to get to el paso on a bus,unknown
how long will it take me to get to walmart,unknown
what's the average time to boston when riding a bus,unknown
when will the bus get me to vermont,unknown
how long will i be on the bus to new orleans,unknown
how long is a bus ride to staples,unknown
how long does it take to get downtown by bus,unknown
what time will i get to the beach taking the bus,unknown
how far am i from orlando,unknown
give me an eta on when i will arrive at my destination,unknown
tell me how much longer i will have to drive to reach the destination,unknown
when will i get to orlando,unknown
how much farther is orlando from my location,unknown
do i have a ways to go or am i close to getting to penn station,unknown
please give me the approximate amount of time i will need to go from jfk international airport to penn station,unknown
can you tell me about what time i should be arriving at the airport,unknown
how do you refer to me,unknown
call my name,unknown
what do i go by,unknown
say my name,unknown
what do you think my name is,unknown
what do you think i'm called,unknown
what do you have for my name,unknown
how do you address my name,unknown
what's your designation,unknown
what do you call me,unknown
i want to hear my name,unknown
my name,unknown
what's my name,unknown
what's my name on file,unknown
what name do you have for me,unknown
what did i tell you to call me,unknown
please tell me the name that you have for me,unknown
i need to know the name that you have for me,unknown
can you tell me what name you have for me,unknown
tell me what name you have for me,unknown
i would like to know the name you have for me,unknown
what is the name you have for me,unknown
could you tell me my name,unknown
do you have a name for me,unknown
can you tell me my name for me,unknown
what's the name you use for me,unknown
you call me what,unknown
what do you know me by,unknown
you know me by what right now,unknown
what's the way you refer to me,unknown
what's the timezone for britain,unknown
i need the time zone for la,unknown
i would like to know the timezone for britain,unknown
i need la's time zone,unknown
i need to know britain's timezone,unknown
what timezone is britain in,unknown
can you tell me britain's timezone,unknown
what is the la's time zone,unknown
can you tell me the time zone for la,unknown
what is texas's timezone,unknown
tell me the timezone for california,unknown
what timezone would missouri be in,unknown
what timezone do they use in arizona,unknown
is new york in mountain timezone,unknown
what is the timezone for la,unknown
what is the timezone for new york,unknown
what is the timezone for san francisco,unknown
what is the timezone for paris,unknown
what is the timezone for houston,unknown
denver's timezone is what,unknown
does denver reside in the eastern timezones,unknown
which timezone is denver located,unknown
"denver's timezone is a mystery, i wonder where its located",unknown
in which time zone does denver reside,unknown
what's the timezone in valencia,unknown
what's the timezone now in hiram,unknown
timezone in salt lake city,unknown
timezone currently in mobile,unknown
what time is it in phoenix,unknown
can you give me the timezone for the country,unknown
"i don't like this song, can skip it",unknown
can we move onto the next song,unknown
"skip this song, please",unknown
can you swipe to the next song,unknown
"next song, please!",unknown
start the next song,unknown
go to the next song and play it,unknown
move forward one song,unknown
play the next one,unknown
skip to next track,unknown
skip ahead one song,unknown
go to upcoming song,unknown
play the next song please,unknown
i dont want to listen to this song,unknown
could you hit next,unknown
can you go to the next song,unknown
let's go to the next song please,unknown
maybe we can go to the next song,unknown
may i suggest we go to the next song,unknown
please can we go to the next song,unknown
might we go to the next song,unknown
next track,unknown
skip to the next track,unknown
skip this track,unknown
play next song,unknown
next song,unknown
change this song please,unknown
i want you to play the next song,unknown
play the next song please if you would,unknown
please play the next track,unknown
i need to know all my spending transactions,unknown
when did i last make a purchase,unknown
how much did i spend on my most recent transaction,unknown
show me my ten most recent transactions on account xyz,unknown
i want to see all transactions in the past month for all accounts,unknown
show me my recent transactions from account xyz,unknown
open bank app and show my most recent transactions,unknown
are you able to find my recent transactions for me,unknown
i made a transaction recently,unknown
what was my recent transaction,unknown
i want to know what my recent transaction was,unknown
i need information about my recent transaction,unknown
state recent transaction,unknown
is my visa bill over my limit this month,unknown
what have i spent things on,unknown
show my transactions,unknown
what were my last 10 charges on my credit card,unknown
show what i have spent things on,unknown
how much have i spent on my debit card this month,unknown
how much have i spent on my bank card sine i last paid my bill,unknown
how much was my last target trip,unknown
can you verify my recent visa card transaction,unknown
what was my recent transaction on my visa card,unknown
what is the last transaction on my visa card,unknown
show my my most recent visa card transaction,unknown
please review my recent visa card transaction,unknown
how many transactions do i have on flower shops from last wednesday between 2pm and 7pm,unknown
what transactions did i make on electronics this morning after 6am,unknown
what is the largest transaction i have made on video games this month,unknown
what transactions do i have on groceries from yesterday,unknown
please give me the name of a few good options for places to eat dinner tonight,unknown
i need some suggestions for dinner places tonight,unknown
what are some good places to go out for dinner in my area tonight,unknown
show me some restaurants that have high reviews for eating out,unknown
can you search recommended casual restaurants for tonight in philadelphia,unknown
where can i go to eat,unknown
where can i get some good food,unknown
"in cleveland, are there any good places that serve clams",unknown
does cleveland have any good places that serve clams,unknown
can you find any good places in cleveland that serve clams,unknown
are there good clam places in cleveland,unknown
are there any good places in cleveland that serve clams,unknown
"could you suggest a french restaurant, please",unknown
can you suggest a french restaurant,unknown
can you suggest a thai restaurant,unknown
"can you suggest a french restaurant, please",unknown
"can you suggest a thai restaurant, please",unknown
are there are any good places in washington that serve cheese pizza,unknown
what's the food can easily get in canada,unknown
what are the best places to get shrimp in chicago,unknown
what are the best restaurants open tonight,unknown
i need a list of good places to eat near me,unknown
pull up some recommendations for places serving fish in maine,unknown
where should i go for food tonight,unknown
where should i eat,unknown
any fantastic restaurants to get shrimp at in atlanta,unknown
give me a list of places that serve the best wings in charlotte,unknown
i need reviews for places serving tacos in chicago,unknown
give me restaurant reccomendations,unknown
where can i satisfy my craving for french food in milwaukee,unknown
x card has earned how many points,unknown
can you give me a points update on my rewards plus card,unknown
can you pull up how many points i've earned with travel card,unknown
what is the updated points that i earned with synovus card,unknown
how many points do i have on my six flags rewards card,unknown
i would like to check my rewards for my credit card,unknown
i need to check my rewards for my credit card,unknown
i wanna know how many points have i earned with my credit card,unknown
i would like to know my debit card's rewards balance,unknown
i would like to know how many points have i earned with my credit card,unknown
i need to know my credit card's rewards balance,unknown
i wanna know my credit card's rewards balance,unknown
i really need to check my rewards for my credit card,unknown
i would like to check my rewards for my debit card,unknown
i wish to know my debit card's rewards balance,unknown
i wanna check my rewards for my credit card,unknown
tell me my debit card's rewards balance,unknown
i need to understand how many points have i earned with my credit card,unknown
i must know how many points have i earned with my credit card,unknown
i gotta know how many points i have gotten with my debit card,unknown
how many points earned do i have with my american express card,unknown
how many points have i earned with my paypal credit card so far,unknown
i have points on my capital one card and i'd like to know how many i've earned,unknown
"have i earned points with my venture card, and how many",unknown
what do my visa points look like,unknown
how many points do i have on my visa,unknown
tell me the number of points on my visa card,unknown
give me the point total on my visa card,unknown
what points have i earned on my visa,unknown
how many rewards points do i have on my rewards points i have on my mastercard,unknown
i have a car payment that needs to be paid,unknown
i need to put in a payment towards my phone bill,unknown
help me get my gas bill paid,unknown
pay my con edison bill using my capital one account,unknown
"use my navy federal account and pay this month's verizon bill, please",unknown
please pay my sprint bill using my bank of america checking account,unknown
i need some assistance paying my utilities bill,unknown
i need a hand getting this gas bill paid,unknown
can you help me pay my electricity bill,unknown
i have to pay my water bill but need help doing it,unknown
i am going to need help paying my rent bill,unknown
i want to pay my bill,unknown
can you help me pay my bill,unknown
i want to pay my bill through the app,unknown
pay my electric bill for me,unknown
"pull up my electric bill, i want to pay it",unknown
how do i pay my electric bill,unknown
"i want to pay my electric bill, can you do it for me",unknown
pay my light bill,unknown
pay my utility bill from my bank account,unknown
charge my internet bill to the corporate account,unknown
pay my gas bill with my checking account,unknown
i need to pay my electric bill,unknown
i know i should pay my electric bill,unknown
"today my electric bill will be paid, or should be",unknown
today is the day i should pay my electric bill,unknown
my electric bill should be paid today,unknown
i need to pay my visa,unknown
pay $175 on my visa,unknown
i'd like to pay $4735 to my water bill,unknown
what's the total i've spent on shoes this month,unknown
how many dollars have i spent on coffee this month,unknown
what have i spent on food this month,unknown
how much have i spent on tires this month,unknown
how much have i been spending on booze this month,unknown
what have i spent on fast food recently,unknown
how much total have i spent on fast food lately,unknown
how much fast food have i bought recently,unknown
check how much i spent this week,unknown
how much money have i spent on fast food lately,unknown
how much money have a spent in the last week,unknown
how much money did i spend this weekend,unknown
tell me how much money i've spent on fast food in the past week,unknown
what is the total amount i spent last week,unknown
what've i spent on gas this month,unknown
have i gone over my entertainment budget,unknown
would you say i've spent too much money on chips as of late,unknown
"looking at this week only, have i overspent on hoagies",unknown
do i overspend when it comes to fast food,unknown
"looking at the past month, what did i spend total",unknown
have i gone over my chocolate budget lately,unknown
how much have i spent this week,unknown
about how much did i spend recently,unknown
tell me how much i have been buying as of late,unknown
what did i spend on beer last month,unknown
did i stick to my dinner budget,unknown
how much have i spent on video games recently,unknown
do i spend too much on beer,unknown
what are my finances like lately,unknown
how much money have i spent recently,unknown
did my vacation get approval,unknown
do you know if vacation got approved,unknown
does my vacation have approval,unknown
can you let me know if my vacation was approved,unknown
any news on my vacation,unknown
tell me if my vacation was approved yet,unknown
was there any progress on my vacation request,unknown
is my vacation approved,unknown
is my request going to be approved for vacation,unknown
is vacation a go,unknown
will i get my time off approved,unknown
how is my vacation looking,unknown
did the manager approve my vacation yet,unknown
any new info on my vacation,unknown
any update on my vacation,unknown
is there a status update on my vacation approval,unknown
can you notify me when my vacation days have approved,unknown
when will my vacation time be confirmed,unknown
when will i hear back about my days off,unknown
am i okay to take those vacation days,unknown
has my vacation time been approved,unknown
what is the day off request status as of now,unknown
what is the day off request status please,unknown
what is the day off request status if you would tell me,unknown
what is the day off request status,unknown
what is the day off request status if you could tell me,unknown
i need to know status of my day off request,unknown
i want to know the status of my vacation request,unknown
tell me status of my day off request,unknown
please let me know the status of my vacation request,unknown
i would like to know my credit score,unknown
tell me what my credit score is,unknown
can you find what my credit score is,unknown
how is my credit score numberwise,unknown
what credit score number do i have,unknown
what is my credit score number,unknown
how much is my credit score,unknown
what number is my credit score currently,unknown
is my credit score over 700 yet,unknown
please give me my current credit score,unknown
i'm trying to raise my credit score can you tell me what it is now,unknown
i need to know what my credit score is,unknown
could you tell me what my credit score is,unknown
give me my credit score please,unknown
could you share my credit score,unknown
how's my credit score,unknown
i was wondering what my credit score is,unknown
where do i go for my credit score,unknown
i need to find my credit score,unknown
how can i locate my credit score,unknown
what is my credit rating,unknown
i want to know my credit rating,unknown
my credit rating is what,unknown
tell me my credit raing,unknown
give me my credit rating,unknown
please tell me what my credit score is,unknown
i'd like you to check on my credit score,unknown
let me know what my credit score is today,unknown
can you check my credit score,unknown
can you check my credit score for me,unknown
i would like to get a new credt card,unknown
i would love to get a new credit card,unknown
do you have any information on how to open a new credit card,unknown
tell me how to apply for a new credit card,unknown
tell me how to apply for a credit card,unknown
i want to know how to go about getting a new credit card,unknown
please tell me how to get a new credit card,unknown
am i eligible for a new credit card,unknown
i need to get a new credit card application,unknown
what's the best way to get a mastercard,unknown
is this where i apply for a new credit card,unknown
how do i apply do get myself a visa,unknown
can you complete an application for a new credit card for me,unknown
i need to get a mastercard somehow,unknown
how can i get a visa card,unknown
can i apply here for a new card,unknown
does bank of america give credit cards to people like me,unknown
what do i do to get a visa card,unknown
is it possible for me to get a better credit card,unknown
how do i submit an application for a discover card,unknown
how do i apply for american express,unknown
find out if there's a new credit card that suits me,unknown
how do i apply for a new credit card,unknown
what's it take to get a mastercard,unknown
can i apply for a visa card,unknown
how do i apply for a visa card,unknown
i wish to apply for a visa card,unknown
help me apply for a visa card,unknown
is there a list of good credit cards i can choose from to apply for,unknown
how can i find a new credit card to apply to,unknown
is my luggage lost,unknown
why is my luggage not here,unknown
what happened to my luggage,unknown
i need help finding my luggage,unknown
what steps should i take if my luggage has been lost,unknown
i seem to have lost my luggage! what are my options now,unknown
what would be the best way to deal with lost luggage,unknown
it appears that my luggage has been lost,unknown
i'm afraid my luggage has gone missing,unknown
i am a bit panicked because my luggage seems to have gone missing,unknown
i have no idea where my luggage went!,unknown
unfortunately it would appear that my luggage is totally lost,unknown
how should i proceed if i accidentally lost my luggage,unknown
"if i lost my luggage, what should i do next",unknown
i have no idea where my luggage is,unknown
i think my luggage has been misplaced,unknown
what do i have to do if i lost my luggage,unknown
i think my luggage is lost,unknown
my luggage appears to be lost,unknown
i can't seem to track down my luggage,unknown
what is the next thing i should do if i lost my luggage,unknown
what step should i take next if i lost my luggage,unknown
i've lost my luggage what should i do now,unknown
what should i do about losing my luggage,unknown
where would i find my luggage,unknown
my luggage has been misplaced,unknown
i can't find my luggage,unknown
i lost all my stuff that i had packed,unknown
my luggage has disappeared,unknown
it appears my luggage is lost,unknown
may you say that again,unknown
can you please repeat that,unknown
can you please say that again,unknown
may you please say that again,unknown
would you say it again please,unknown
would you repeat what you said earlier,unknown
i would like you to repeat it,unknown
repeat please,unknown
"pardon, i didn't hear you",unknown
i didn't hear you can you say that again,unknown
i didn't catch that,unknown
could you repeat that,unknown
say again please,unknown
would you mind repeating that,unknown
"sorry, i didn't catch that could you say it again",unknown
i need you to repeat that please,unknown
repeat that for me please,unknown
what did you just say,unknown
please say it one more time,unknown
sorry i missed that,unknown
i didn't understand you,unknown
can you repeat the question again,unknown
can you phrase that question again,unknown
what'd you say,unknown
please repeat the last thing,unknown
repeat that,unknown
can you repeat that,unknown
what were you just saying,unknown
come again,unknown
"can you say that again, please",unknown
tell me: car gas mileage,unknown
what is my car's gas mileage,unknown
tell me what the gas mileage is on my car,unknown
what is the gas mileage of my car,unknown
check: car gas mileage,unknown
what is my car's mpg,unknown
"what is my car's mpg, please",unknown
what's my car's mpg,unknown
"what's my car's mpg, please",unknown
what is the highway mpg of this car,unknown
hows the city mpg of this car,unknown
what is the highway mpg on this car like,unknown
what mpg does this car get in the city,unknown
how many mpg does this car get in the city,unknown
tell me about this car's highway mpg,unknown
can i have more information about this car's highway mpg,unknown
what is the city mpg on this car,unknown
whats the mpg for this car,unknown
whats the mpg of this car,unknown
i need to know my cars mpg,unknown
can i get this car's mpg,unknown
i would like to know the mpg of my car,unknown
what kind of mileage am i getting,unknown
what the mpg,unknown
